start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1 with read ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2791 with read ROI [5700:10700, 72368:76368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6175 with read ROI [5700:10700, 72368:76368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11671 with read ROI [5700:10700, 72368:76368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6195 with read ROI [5700:10700, 76368:80368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2003 with read ROI [5700:10700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3157 with read ROI [5700:10700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9371 with read ROI [5700:10700, 80368:84368, 64368:68368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3908 with read ROI [5700:10700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10914 with read ROI [5700:10700, 84368:88368, 68368:72368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11757 with read ROI [5700:10700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15457 with read ROI [5700:10700, 88368:92368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10961 with read ROI [5700:10700, 92368:96368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14491 with read ROI [5700:10700, 92368:96368, 76368:80368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19901 with read ROI [5700:10700, 92368:96368, 96368:100368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3602 with read ROI [5700:10700, 96368:100368, 4368:8368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5782 with read ROI [5700:10700, 96368:100368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8762 with read ROI [5700:10700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12667 with read ROI [5700:10700, 96368:100368, 64368:68368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18750 with read ROI [5700:10700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3628 with read ROI [5700:10700, 100368:103240, 368:4368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 368:4368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5808 with read ROI [5700:10700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10232 with read ROI [5700:10700, 100368:103240, 48368:52368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 48368:52368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15532 with read ROI [5700:10700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22452 with read ROI [5700:10700, 100368:103240, 96368:100368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 96368:100368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15 with read ROI [10700:15700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/170 with read ROI [10700:15700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/685 with read ROI [10700:15700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1776 with read ROI [10700:15700, 368:4368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3659 with read ROI [10700:15700, 368:4368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/92 with read ROI [10700:15700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/463 with read ROI [10700:15700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1338 with read ROI [10700:15700, 4368:8368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/47 with read ROI [10700:15700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/298 with read ROI [10700:15700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3666 with read ROI [10700:15700, 8368:12368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4972 with read ROI [10700:15700, 8368:12368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5468 with read ROI [10700:15700, 8368:12368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 8368:12368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/101 with read ROI [10700:15700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/303 with read ROI [10700:15700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1557 with read ROI [10700:15700, 12368:16368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/387 with read ROI [10700:15700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1794 with read ROI [10700:15700, 16368:20368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3299 with read ROI [10700:15700, 16368:20368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1360 with read ROI [10700:15700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5486 with read ROI [10700:15700, 20368:24368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6575 with read ROI [10700:15700, 20368:24368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/158 with read ROI [10700:15700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/258 with read ROI [10700:15700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1578 with read ROI [10700:15700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2638 with read ROI [10700:15700, 24368:28368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/607 with read ROI [10700:15700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3323 with read ROI [10700:15700, 28368:32368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1197 with read ROI [10700:15700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4117 with read ROI [10700:15700, 32368:36368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1839 with read ROI [10700:15700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5524 with read ROI [10700:15700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3356 with read ROI [10700:15700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7850 with read ROI [10700:15700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/773 with read ROI [10700:15700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2693 with read ROI [10700:15700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6077 with read ROI [10700:15700, 44368:48368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2707 with read ROI [10700:15700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9987 with read ROI [10700:15700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/802 with read ROI [10700:15700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1091 with read ROI [10700:15700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3776 with read ROI [10700:15700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10002 with read ROI [10700:15700, 52368:56368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10782 with read ROI [10700:15700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11602 with read ROI [10700:15700, 52368:56368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12463 with read ROI [10700:15700, 52368:56368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13366 with read ROI [10700:15700, 52368:56368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 52368:56368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/954 with read ROI [10700:15700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1107 with read ROI [10700:15700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1278 with read ROI [10700:15700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3792 with read ROI [10700:15700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10018 with read ROI [10700:15700, 56368:60368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2455 with read ROI [10700:15700, 60368:64368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5115 with read ROI [10700:15700, 60368:64368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4668 with read ROI [10700:15700, 64368:68368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10053 with read ROI [10700:15700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1963 with read ROI [10700:15700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5648 with read ROI [10700:15700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11672 with read ROI [10700:15700, 68368:72368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7352 with read ROI [10700:15700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13456 with read ROI [10700:15700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5193 with read ROI [10700:15700, 76368:80368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10893 with read ROI [10700:15700, 76368:80368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15413 with read ROI [10700:15700, 76368:80368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16448 with read ROI [10700:15700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17529 with read ROI [10700:15700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18657 with read ROI [10700:15700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19833 with read ROI [10700:15700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2279 with read ROI [10700:15700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2555 with read ROI [10700:15700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3180 with read ROI [10700:15700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 12368:16368] (5000, 4000, 4000)
