start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10 with read ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/137 with read ROI [10700:15700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1157 with read ROI [10700:15700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2942 with read ROI [10700:15700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/703 with read ROI [10700:15700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3677 with read ROI [10700:15700, 16368:20368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/846 with read ROI [10700:15700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2630 with read ROI [10700:15700, 20368:24368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1178 with read ROI [10700:15700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5494 with read ROI [10700:15700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6022 with read ROI [10700:15700, 24368:28368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7178 with read ROI [10700:15700, 24368:28368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7808 with read ROI [10700:15700, 24368:28368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 24368:28368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/267 with read ROI [10700:15700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/411 with read ROI [10700:15700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2071 with read ROI [10700:15700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4542 with read ROI [10700:15700, 28368:32368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/737 with read ROI [10700:15700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6602 with read ROI [10700:15700, 32368:36368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7827 with read ROI [10700:15700, 32368:36368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/354 with read ROI [10700:15700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/748 with read ROI [10700:15700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3344 with read ROI [10700:15700, 36368:40368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6613 with read ROI [10700:15700, 36368:40368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1851 with read ROI [10700:15700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5040 with read ROI [10700:15700, 40368:44368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1633 with read ROI [10700:15700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4153 with read ROI [10700:15700, 44368:48368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1437 with read ROI [10700:15700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5563 with read ROI [10700:15700, 48368:52368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1452 with read ROI [10700:15700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4182 with read ROI [10700:15700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8558 with read ROI [10700:15700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3414 with read ROI [10700:15700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6122 with read ROI [10700:15700, 56368:60368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10798 with read ROI [10700:15700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11618 with read ROI [10700:15700, 56368:60368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14328 with read ROI [10700:15700, 56368:60368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 56368:60368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1295 with read ROI [10700:15700, 60368:64368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1695 with read ROI [10700:15700, 60368:64368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7925 with read ROI [10700:15700, 60368:64368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12496 with read ROI [10700:15700, 60368:64368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2473 with read ROI [10700:15700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10833 with read ROI [10700:15700, 64368:68368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5152 with read ROI [10700:15700, 68368:72368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12533 with read ROI [10700:15700, 68368:72368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2812 with read ROI [10700:15700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5668 with read ROI [10700:15700, 72368:76368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15392 with read ROI [10700:15700, 72368:76368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2004 with read ROI [10700:15700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2533 with read ROI [10700:15700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6217 with read ROI [10700:15700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13477 with read ROI [10700:15700, 76368:80368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7395 with read ROI [10700:15700, 80368:84368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15435 with read ROI [10700:15700, 80368:84368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16470 with read ROI [10700:15700, 80368:84368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4773 with read ROI [10700:15700, 84368:88368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14468 with read ROI [10700:15700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13546 with read ROI [10700:15700, 88368:92368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8123 with read ROI [10700:15700, 96368:100368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14543 with read ROI [10700:15700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23779 with read ROI [10700:15700, 96368:100368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7520 with read ROI [10700:15700, 100368:103240, 28368:32368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 28368:32368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16595 with read ROI [10700:15700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19 with read ROI [15700:20700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/464 with read ROI [15700:20700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2309 with read ROI [15700:20700, 368:4368, 80368:84368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/69 with read ROI [15700:20700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/829 with read ROI [15700:20700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2037 with read ROI [15700:20700, 4368:8368, 72368:76368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/138 with read ROI [15700:20700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/987 with read ROI [15700:20700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1789 with read ROI [15700:20700, 8368:12368, 64368:68368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/310 with read ROI [15700:20700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [15700:20700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2949 with read ROI [15700:20700, 12368:16368, 76368:80368] (5000, 4000, 4000) and write ROI [15700:20700, 12368:16368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/486 with read ROI [15700:20700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2631 with read ROI [15700:20700, 16368:20368, 68368:72368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6576 with read ROI [15700:20700, 16368:20368, 104368:108368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/259 with read ROI [15700:20700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1579 with read ROI [15700:20700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4534 with read ROI [15700:20700, 20368:24368, 84368:88368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1588 with read ROI [15700:20700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5008 with read ROI [15700:20700, 24368:28368, 84368:88368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2358 with read ROI [15700:20700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6042 with read ROI [15700:20700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1399 with read ROI [15700:20700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2994 with read ROI [15700:20700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7209 with read ROI [15700:20700, 32368:36368, 92368:96368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7839 with read ROI [15700:20700, 32368:36368, 96368:100368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8505 with read ROI [15700:20700, 32368:36368, 100368:104368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9208 with read ROI [15700:20700, 32368:36368, 104368:108368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9949 with read ROI [15700:20700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [15700:20700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/445 with read ROI [15700:20700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/536 with read ROI [15700:20700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [15700:20700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/641 with read ROI [15700:20700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [15700:20700, 36368:40368, 8368:12368] (5000, 4000, 4000)
