start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/0 with read ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3808 with read ROI [5700:10700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10814 with read ROI [5700:10700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2472 with read ROI [5700:10700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4667 with read ROI [5700:10700, 68368:72368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13416 with read ROI [5700:10700, 68368:72368, 96368:100368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2215 with read ROI [5700:10700, 72368:76368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6736 with read ROI [5700:10700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12532 with read ROI [5700:10700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1751 with read ROI [5700:10700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2811 with read ROI [5700:10700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5667 with read ROI [5700:10700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3886 with read ROI [5700:10700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8668 with read ROI [5700:10700, 80368:84368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13476 with read ROI [5700:10700, 80368:84368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6799 with read ROI [5700:10700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13498 with read ROI [5700:10700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/981 with read ROI [10700:15700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4072 with read ROI [10700:15700, 8368:12368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4507 with read ROI [10700:15700, 8368:12368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/52 with read ROI [10700:15700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/73 with read ROI [10700:15700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/182 with read ROI [10700:15700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1788 with read ROI [10700:15700, 12368:16368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3293 with read ROI [10700:15700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/992 with read ROI [10700:15700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2623 with read ROI [10700:15700, 16368:20368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/999 with read ROI [10700:15700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4525 with read ROI [10700:15700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/402 with read ROI [10700:15700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2062 with read ROI [10700:15700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6583 with read ROI [10700:15700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/212 with read ROI [10700:15700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/333 with read ROI [10700:15700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1187 with read ROI [10700:15700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6031 with read ROI [10700:15700, 28368:32368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6592 with read ROI [10700:15700, 28368:32368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7187 with read ROI [10700:15700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7817 with read ROI [10700:15700, 28368:32368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8483 with read ROI [10700:15700, 28368:32368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 28368:32368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/277 with read ROI [10700:15700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/343 with read ROI [10700:15700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/421 with read ROI [10700:15700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/873 with read ROI [10700:15700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6041 with read ROI [10700:15700, 32368:36368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9196 with read ROI [10700:15700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/523 with read ROI [10700:15700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2368 with read ROI [10700:15700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8504 with read ROI [10700:15700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/760 with read ROI [10700:15700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2380 with read ROI [10700:15700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6064 with read ROI [10700:15700, 40368:44368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3369 with read ROI [10700:15700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7233 with read ROI [10700:15700, 44368:48368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2407 with read ROI [10700:15700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7247 with read ROI [10700:15700, 48368:52368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3398 with read ROI [10700:15700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7262 with read ROI [10700:15700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3063 with read ROI [10700:15700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5594 with read ROI [10700:15700, 56368:60368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12479 with read ROI [10700:15700, 56368:60368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1124 with read ROI [10700:15700, 60368:64368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1926 with read ROI [10700:15700, 60368:64368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9294 with read ROI [10700:15700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1313 with read ROI [10700:15700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1713 with read ROI [10700:15700, 64368:68368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5133 with read ROI [10700:15700, 64368:68368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13417 with read ROI [10700:15700, 64368:68368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3468 with read ROI [10700:15700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10072 with read ROI [10700:15700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2236 with read ROI [10700:15700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6196 with read ROI [10700:15700, 72368:76368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14402 with read ROI [10700:15700, 72368:76368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18636 with read ROI [10700:15700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2257 with read ROI [10700:15700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3509 with read ROI [10700:15700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9372 with read ROI [10700:15700, 76368:80368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3531 with read ROI [10700:15700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9394 with read ROI [10700:15700, 80368:84368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2578 with read ROI [10700:15700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5238 with read ROI [10700:15700, 84368:88368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16493 with read ROI [10700:15700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4362 with read ROI [10700:15700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6286 with read ROI [10700:15700, 88368:92368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15482 with read ROI [10700:15700, 88368:92368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18751 with read ROI [10700:15700, 92368:96368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4007 with read ROI [10700:15700, 96368:100368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6337 with read ROI [10700:15700, 96368:100368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11013 with read ROI [10700:15700, 96368:100368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19953 with read ROI [10700:15700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5836 with read ROI [10700:15700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11860 with read ROI [10700:15700, 100368:103240, 52368:56368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 52368:56368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21205 with read ROI [10700:15700, 100368:103240, 88368:92368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 88368:92368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/93 with read ROI [15700:20700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/825 with read ROI [15700:20700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3285 with read ROI [15700:20700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 92368:96368] (5000, 4000, 4000)
