start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/165 with read ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5628 with read ROI [5700:10700, 68368:72368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12513 with read ROI [5700:10700, 68368:72368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2491 with read ROI [5700:10700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7961 with read ROI [5700:10700, 72368:76368, 64368:68368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14381 with read ROI [5700:10700, 72368:76368, 96368:100368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3136 with read ROI [5700:10700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7981 with read ROI [5700:10700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16426 with read ROI [5700:10700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3508 with read ROI [5700:10700, 80368:84368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11712 with read ROI [5700:10700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5710 with read ROI [5700:10700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14444 with read ROI [5700:10700, 84368:88368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1152 with read ROI [10700:15700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/237 with read ROI [10700:15700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1347 with read ROI [10700:15700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4512 with read ROI [10700:15700, 12368:16368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/79 with read ROI [10700:15700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/188 with read ROI [10700:15700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1353 with read ROI [10700:15700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6007 with read ROI [10700:15700, 16368:20368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/114 with read ROI [10700:15700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/195 with read ROI [10700:15700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/590 with read ROI [10700:15700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4990 with read ROI [10700:15700, 20368:24368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6014 with read ROI [10700:15700, 20368:24368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7170 with read ROI [10700:15700, 20368:24368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 20368:24368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/203 with read ROI [10700:15700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/324 with read ROI [10700:15700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1809 with read ROI [10700:15700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4098 with read ROI [10700:15700, 24368:28368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1818 with read ROI [10700:15700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5503 with read ROI [10700:15700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/512 with read ROI [10700:15700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2357 with read ROI [10700:15700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3333 with read ROI [10700:15700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1208 with read ROI [10700:15700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3722 with read ROI [10700:15700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7838 with read ROI [10700:15700, 36368:40368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/535 with read ROI [10700:15700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1220 with read ROI [10700:15700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5536 with read ROI [10700:15700, 40368:44368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3747 with read ROI [10700:15700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7863 with read ROI [10700:15700, 44368:48368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1247 with read ROI [10700:15700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3761 with read ROI [10700:15700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10767 with read ROI [10700:15700, 48368:52368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12448 with read ROI [10700:15700, 48368:52368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 48368:52368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/938 with read ROI [10700:15700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1662 with read ROI [10700:15700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9261 with read ROI [10700:15700, 52368:56368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1468 with read ROI [10700:15700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5098 with read ROI [10700:15700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2179 with read ROI [10700:15700, 60368:64368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10035 with read ROI [10700:15700, 60368:64368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4233 with read ROI [10700:15700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9312 with read ROI [10700:15700, 64368:68368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1732 with read ROI [10700:15700, 68368:72368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3846 with read ROI [10700:15700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9331 with read ROI [10700:15700, 68368:72368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1752 with read ROI [10700:15700, 72368:76368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4272 with read ROI [10700:15700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8648 with read ROI [10700:15700, 72368:76368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3158 with read ROI [10700:15700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8669 with read ROI [10700:15700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3909 with read ROI [10700:15700, 80368:84368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8691 with read ROI [10700:15700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7418 with read ROI [10700:15700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8714 with read ROI [10700:15700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4797 with read ROI [10700:15700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7442 with read ROI [10700:15700, 88368:92368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9441 with read ROI [10700:15700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17598 with read ROI [10700:15700, 88368:92368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19902 with read ROI [10700:15700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22402 with read ROI [10700:15700, 88368:92368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3603 with read ROI [10700:15700, 92368:96368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4387 with read ROI [10700:15700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6311 with read ROI [10700:15700, 92368:96368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8097 with read ROI [10700:15700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10987 with read ROI [10700:15700, 92368:96368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17623 with read ROI [10700:15700, 92368:96368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22427 with read ROI [10700:15700, 92368:96368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4848 with read ROI [10700:15700, 96368:100368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8789 with read ROI [10700:15700, 96368:100368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16568 with read ROI [10700:15700, 96368:100368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26588 with read ROI [10700:15700, 96368:100368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 96368:100368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8816 with read ROI [10700:15700, 100368:103240, 36368:40368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 36368:40368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17676 with read ROI [10700:15700, 100368:103240, 76368:80368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 76368:80368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29 with read ROI [15700:20700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/569 with read ROI [15700:20700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2609 with read ROI [15700:20700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/97 with read ROI [15700:20700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/982 with read ROI [15700:20700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3667 with read ROI [15700:20700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5469 with read ROI [15700:20700, 4368:8368, 108368:111944] (5000, 4000, 3576) and write ROI [15700:20700, 4368:8368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/578 with read ROI [15700:20700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 36368:40368] (5000, 4000, 4000)
