start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/84 with read ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8002 with read ROI [5700:10700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18656 with read ROI [5700:10700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2278 with read ROI [5700:10700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4749 with read ROI [5700:10700, 84368:88368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16469 with read ROI [5700:10700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17550 with read ROI [5700:10700, 84368:88368, 96368:100368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18678 with read ROI [5700:10700, 84368:88368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19854 with read ROI [5700:10700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2577 with read ROI [5700:10700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3202 with read ROI [5700:10700, 88368:92368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3931 with read ROI [5700:10700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4772 with read ROI [5700:10700, 88368:92368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6822 with read ROI [5700:10700, 88368:92368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8713 with read ROI [5700:10700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10937 with read ROI [5700:10700, 88368:92368, 64368:68368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14467 with read ROI [5700:10700, 88368:92368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15481 with read ROI [5700:10700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22401 with read ROI [5700:10700, 92368:96368, 104368:108368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4386 with read ROI [5700:10700, 96368:100368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6871 with read ROI [5700:10700, 96368:100368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9465 with read ROI [5700:10700, 96368:100368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13570 with read ROI [5700:10700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17622 with read ROI [5700:10700, 96368:100368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25130 with read ROI [5700:10700, 96368:100368, 108368:111944] (5000, 4000, 3576) and write ROI [5700:10700, 96368:100368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5312 with read ROI [5700:10700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9491 with read ROI [5700:10700, 100368:103240, 44368:48368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 44368:48368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14542 with read ROI [5700:10700, 100368:103240, 68368:72368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 68368:72368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19952 with read ROI [5700:10700, 100368:103240, 88368:92368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 88368:92368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9 with read ROI [10700:15700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/225 with read ROI [10700:15700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/974 with read ROI [10700:15700, 368:4368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2605 with read ROI [10700:15700, 368:4368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18 with read ROI [10700:15700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/173 with read ROI [10700:15700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/824 with read ROI [10700:15700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2308 with read ROI [10700:15700, 4368:8368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/232 with read ROI [10700:15700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1552 with read ROI [10700:15700, 8368:12368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/697 with read ROI [10700:15700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3671 with read ROI [10700:15700, 12368:16368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/309 with read ROI [10700:15700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1563 with read ROI [10700:15700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4518 with read ROI [10700:15700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4983 with read ROI [10700:15700, 16368:20368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5479 with read ROI [10700:15700, 16368:20368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6568 with read ROI [10700:15700, 16368:20368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 16368:20368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/150 with read ROI [10700:15700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/250 with read ROI [10700:15700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1170 with read ROI [10700:15700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3684 with read ROI [10700:15700, 20368:24368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1368 with read ROI [10700:15700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3314 with read ROI [10700:15700, 24368:28368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/863 with read ROI [10700:15700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4107 with read ROI [10700:15700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1828 with read ROI [10700:15700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2982 with read ROI [10700:15700, 32368:36368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1037 with read ROI [10700:15700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2993 with read ROI [10700:15700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6052 with read ROI [10700:15700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3005 with read ROI [10700:15700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9219 with read ROI [10700:15700, 40368:44368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/653 with read ROI [10700:15700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1423 with read ROI [10700:15700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5053 with read ROI [10700:15700, 44368:48368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9232 with read ROI [10700:15700, 44368:48368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9973 with read ROI [10700:15700, 44368:48368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/667 with read ROI [10700:15700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/923 with read ROI [10700:15700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3383 with read ROI [10700:15700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7877 with read ROI [10700:15700, 48368:52368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3047 with read ROI [10700:15700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6667 with read ROI [10700:15700, 52368:56368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2738 with read ROI [10700:15700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7908 with read ROI [10700:15700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3080 with read ROI [10700:15700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8591 with read ROI [10700:15700, 60368:64368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15335 with read ROI [10700:15700, 60368:64368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 60368:64368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2197 with read ROI [10700:15700, 64368:68368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5629 with read ROI [10700:15700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1522 with read ROI [10700:15700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4252 with read ROI [10700:15700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8628 with read ROI [10700:15700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1983 with read ROI [10700:15700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5172 with read ROI [10700:15700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10872 with read ROI [10700:15700, 72368:76368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5689 with read ROI [10700:15700, 76368:80368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10113 with read ROI [10700:15700, 76368:80368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14423 with read ROI [10700:15700, 76368:80368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4315 with read ROI [10700:15700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13499 with read ROI [10700:15700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3203 with read ROI [10700:15700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8048 with read ROI [10700:15700, 84368:88368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6847 with read ROI [10700:15700, 88368:92368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8738 with read ROI [10700:15700, 88368:92368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3252 with read ROI [10700:15700, 92368:96368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 368:4368] (5000, 4000, 4000)
