start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/493 with read ROI [10700:15700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2338 with read ROI [10700:15700, 24368:28368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1016 with read ROI [10700:15700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2647 with read ROI [10700:15700, 28368:32368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1387 with read ROI [10700:15700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3711 with read ROI [10700:15700, 32368:36368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1608 with read ROI [10700:15700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4563 with read ROI [10700:15700, 36368:40368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9948 with read ROI [10700:15700, 36368:40368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 36368:40368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/444 with read ROI [10700:15700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1049 with read ROI [10700:15700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4575 with read ROI [10700:15700, 40368:44368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1864 with read ROI [10700:15700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3018 with read ROI [10700:15700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8529 with read ROI [10700:15700, 44368:48368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10753 with read ROI [10700:15700, 44368:48368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11573 with read ROI [10700:15700, 44368:48368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 44368:48368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/787 with read ROI [10700:15700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1076 with read ROI [10700:15700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4167 with read ROI [10700:15700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9246 with read ROI [10700:15700, 48368:52368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11587 with read ROI [10700:15700, 48368:52368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1262 with read ROI [10700:15700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4617 with read ROI [10700:15700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2438 with read ROI [10700:15700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9277 with read ROI [10700:15700, 56368:60368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4650 with read ROI [10700:15700, 60368:64368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3827 with read ROI [10700:15700, 64368:68368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7943 with read ROI [10700:15700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15353 with read ROI [10700:15700, 64368:68368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3117 with read ROI [10700:15700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6176 with read ROI [10700:15700, 68368:72368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 68368:72368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17488 with read ROI [10700:15700, 68368:72368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 68368:72368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3866 with read ROI [10700:15700, 72368:76368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11692 with read ROI [10700:15700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4728 with read ROI [10700:15700, 76368:80368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11713 with read ROI [10700:15700, 76368:80368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 76368:80368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4750 with read ROI [10700:15700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12596 with read ROI [10700:15700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18679 with read ROI [10700:15700, 80368:84368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 80368:84368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3554 with read ROI [10700:15700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11758 with read ROI [10700:15700, 84368:88368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17574 with read ROI [10700:15700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18702 with read ROI [10700:15700, 84368:88368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19878 with read ROI [10700:15700, 84368:88368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21103 with read ROI [10700:15700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22378 with read ROI [10700:15700, 84368:88368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 84368:88368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2902 with read ROI [10700:15700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3227 with read ROI [10700:15700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3578 with read ROI [10700:15700, 88368:92368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3956 with read ROI [10700:15700, 88368:92368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8072 with read ROI [10700:15700, 88368:92368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12643 with read ROI [10700:15700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18726 with read ROI [10700:15700, 88368:92368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21127 with read ROI [10700:15700, 88368:92368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 88368:92368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23728 with read ROI [10700:15700, 88368:92368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 88368:92368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3981 with read ROI [10700:15700, 92368:96368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5783 with read ROI [10700:15700, 92368:96368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8763 with read ROI [10700:15700, 92368:96368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11807 with read ROI [10700:15700, 92368:96368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15507 with read ROI [10700:15700, 92368:96368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23753 with read ROI [10700:15700, 92368:96368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 92368:96368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5809 with read ROI [10700:15700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9492 with read ROI [10700:15700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17649 with read ROI [10700:15700, 96368:100368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 96368:100368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5340 with read ROI [10700:15700, 100368:103240, 12368:16368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 12368:16368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14570 with read ROI [10700:15700, 100368:103240, 64368:68368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 64368:68368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26615 with read ROI [10700:15700, 100368:103240, 104368:108368] (5000, 2872, 4000) and write ROI [10700:15700, 100368:103240, 104368:108368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/373 with read ROI [15700:20700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2033 with read ROI [15700:20700, 368:4368, 76368:80368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33 with read ROI [15700:20700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/693 with read ROI [15700:20700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2613 with read ROI [15700:20700, 4368:8368, 80368:84368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/304 with read ROI [15700:20700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2618 with read ROI [15700:20700, 8368:12368, 76368:80368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/388 with read ROI [15700:20700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [15700:20700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2624 with read ROI [15700:20700, 12368:16368, 72368:76368] (5000, 4000, 4000) and write ROI [15700:20700, 12368:16368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/317 with read ROI [15700:20700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4091 with read ROI [15700:20700, 16368:20368, 84368:88368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1179 with read ROI [15700:20700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2964 with read ROI [15700:20700, 20368:24368, 68368:72368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/213 with read ROI [15700:20700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/334 with read ROI [15700:20700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1819 with read ROI [15700:20700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6032 with read ROI [15700:20700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6593 with read ROI [15700:20700, 24368:28368, 96368:100368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7188 with read ROI [15700:20700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7818 with read ROI [15700:20700, 24368:28368, 104368:108368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8484 with read ROI [15700:20700, 24368:28368, 108368:111944] (5000, 4000, 3576) and write ROI [15700:20700, 24368:28368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/344 with read ROI [15700:20700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/513 with read ROI [15700:20700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2082 with read ROI [15700:20700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7198 with read ROI [15700:20700, 28368:32368, 96368:100368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/355 with read ROI [15700:20700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 368:4368] (5000, 4000, 4000)
