start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/120 with read ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/991 with read ROI [5700:10700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1793 with read ROI [5700:10700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/998 with read ROI [5700:10700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4089 with read ROI [5700:10700, 24368:28368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2061 with read ROI [5700:10700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1186 with read ROI [5700:10700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3322 with read ROI [5700:10700, 32368:36368, 68368:72368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2080 with read ROI [5700:10700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5512 with read ROI [5700:10700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1838 with read ROI [5700:10700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/895 with read ROI [5700:10700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6063 with read ROI [5700:10700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2116 with read ROI [5700:10700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6076 with read ROI [5700:10700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1646 with read ROI [5700:10700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3760 with read ROI [5700:10700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10766 with read ROI [5700:10700, 52368:56368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/801 with read ROI [5700:10700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/937 with read ROI [5700:10700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1661 with read ROI [5700:10700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5577 with read ROI [5700:10700, 56368:60368, 64368:68368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1677 with read ROI [5700:10700, 60368:64368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 60368:64368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4197 with read ROI [5700:10700, 60368:64368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 60368:64368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11617 with read ROI [5700:10700, 60368:64368, 96368:100368] (5000, 4000, 4000) and write ROI [5700:10700, 60368:64368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14327 with read ROI [5700:10700, 60368:64368, 108368:111944] (5000, 4000, 3576) and write ROI [5700:10700, 60368:64368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1294 with read ROI [5700:10700, 64368:68368, 4368:8368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1925 with read ROI [5700:10700, 64368:68368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5114 with read ROI [5700:10700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2196 with read ROI [5700:10700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6717 with read ROI [5700:10700, 68368:72368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11652 with read ROI [5700:10700, 68368:72368, 88368:92368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3116 with read ROI [5700:10700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7331 with read ROI [5700:10700, 72368:76368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15371 with read ROI [5700:10700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3487 with read ROI [5700:10700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6756 with read ROI [5700:10700, 76368:80368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15391 with read ROI [5700:10700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18635 with read ROI [5700:10700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [5700:10700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2832 with read ROI [5700:10700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12573 with read ROI [5700:10700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8024 with read ROI [5700:10700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15434 with read ROI [5700:10700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21079 with read ROI [5700:10700, 84368:88368, 108368:111944] (5000, 4000, 3576) and write ROI [5700:10700, 84368:88368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2877 with read ROI [5700:10700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3553 with read ROI [5700:10700, 88368:92368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4337 with read ROI [5700:10700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5237 with read ROI [5700:10700, 88368:92368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7417 with read ROI [5700:10700, 88368:92368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10157 with read ROI [5700:10700, 88368:92368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13521 with read ROI [5700:10700, 88368:92368, 76368:80368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19877 with read ROI [5700:10700, 88368:92368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22377 with read ROI [5700:10700, 88368:92368, 108368:111944] (5000, 4000, 3576) and write ROI [5700:10700, 88368:92368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3577 with read ROI [5700:10700, 92368:96368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4796 with read ROI [5700:10700, 92368:96368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6285 with read ROI [5700:10700, 92368:96368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8071 with read ROI [5700:10700, 92368:96368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10181 with read ROI [5700:10700, 92368:96368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13545 with read ROI [5700:10700, 92368:96368, 72368:76368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18725 with read ROI [5700:10700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3251 with read ROI [5700:10700, 96368:100368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5286 with read ROI [5700:10700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8096 with read ROI [5700:10700, 96368:100368, 40368:44368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11806 with read ROI [5700:10700, 96368:100368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16541 with read ROI [5700:10700, 96368:100368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22426 with read ROI [5700:10700, 96368:100368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4847 with read ROI [5700:10700, 100368:103240, 12368:16368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 12368:16368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7492 with read ROI [5700:10700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11832 with read ROI [5700:10700, 100368:103240, 56368:60368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 56368:60368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17648 with read ROI [5700:10700, 100368:103240, 80368:84368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 80368:84368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21177 with read ROI [5700:10700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25 with read ROI [10700:15700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/125 with read ROI [10700:15700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/565 with read ROI [10700:15700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1545 with read ROI [10700:15700, 368:4368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3281 with read ROI [10700:15700, 368:4368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/64 with read ROI [10700:15700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/372 with read ROI [10700:15700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/977 with read ROI [10700:15700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2608 with read ROI [10700:15700, 4368:8368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/177 with read ROI [10700:15700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1783 with read ROI [10700:15700, 8368:12368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/472 with read ROI [10700:15700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2317 with read ROI [10700:15700, 12368:16368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1163 with read ROI [10700:15700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/394 with read ROI [10700:15700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1801 with read ROI [10700:15700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3306 with read ROI [10700:15700, 20368:24368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1007 with read ROI [10700:15700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4533 with read ROI [10700:15700, 24368:28368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1377 with read ROI [10700:15700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/617 with read ROI [10700:15700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2657 with read ROI [10700:15700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5017 with read ROI [10700:15700, 32368:36368, 80368:84368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1398 with read ROI [10700:15700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4128 with read ROI [10700:15700, 36368:40368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 68368:72368] (5000, 4000, 4000)
