start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/726 with read ROI [5700:10700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2646 with read ROI [5700:10700, 32368:36368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/736 with read ROI [5700:10700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4551 with read ROI [5700:10700, 36368:40368, 76368:80368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1207 with read ROI [5700:10700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4127 with read ROI [5700:10700, 40368:44368, 68368:72368] (5000, 4000, 4000) and write ROI [5700:10700, 40368:44368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2679 with read ROI [5700:10700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7849 with read ROI [5700:10700, 44368:48368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/908 with read ROI [5700:10700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3017 with read ROI [5700:10700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8528 with read ROI [5700:10700, 48368:52368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10752 with read ROI [5700:10700, 48368:52368, 104368:108368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/666 with read ROI [5700:10700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1075 with read ROI [5700:10700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4601 with read ROI [5700:10700, 52368:56368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3397 with read ROI [5700:10700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8557 with read ROI [5700:10700, 56368:60368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5097 with read ROI [5700:10700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9276 with read ROI [5700:10700, 60368:64368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 60368:64368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4649 with read ROI [5700:10700, 64368:68368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10034 with read ROI [5700:10700, 64368:68368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 64368:68368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6156 with read ROI [5700:10700, 68368:72368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10832 with read ROI [5700:10700, 68368:72368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 68368:72368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5647 with read ROI [5700:10700, 72368:76368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 72368:76368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2511 with read ROI [5700:10700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11691 with read ROI [5700:10700, 76368:80368, 80368:84368] (5000, 4000, 4000) and write ROI [5700:10700, 76368:80368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4727 with read ROI [5700:10700, 80368:84368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6777 with read ROI [5700:10700, 80368:84368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15412 with read ROI [5700:10700, 80368:84368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 80368:84368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2854 with read ROI [5700:10700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9393 with read ROI [5700:10700, 84368:88368, 60368:64368] (5000, 4000, 4000) and write ROI [5700:10700, 84368:88368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17573 with read ROI [5700:10700, 88368:92368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 88368:92368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2901 with read ROI [5700:10700, 92368:96368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3955 with read ROI [5700:10700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5261 with read ROI [5700:10700, 92368:96368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6846 with read ROI [5700:10700, 92368:96368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8737 with read ROI [5700:10700, 92368:96368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11781 with read ROI [5700:10700, 92368:96368, 64368:68368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16516 with read ROI [5700:10700, 92368:96368, 84368:88368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21126 with read ROI [5700:10700, 92368:96368, 100368:104368] (5000, 4000, 4000) and write ROI [5700:10700, 92368:96368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3980 with read ROI [5700:10700, 96368:100368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6310 with read ROI [5700:10700, 96368:100368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10206 with read ROI [5700:10700, 96368:100368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14516 with read ROI [5700:10700, 96368:100368, 72368:76368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19926 with read ROI [5700:10700, 96368:100368, 92368:96368] (5000, 4000, 4000) and write ROI [5700:10700, 96368:100368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4006 with read ROI [5700:10700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6897 with read ROI [5700:10700, 100368:103240, 28368:32368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 28368:32368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11012 with read ROI [5700:10700, 100368:103240, 52368:56368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 52368:56368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16567 with read ROI [5700:10700, 100368:103240, 76368:80368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 76368:80368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25156 with read ROI [5700:10700, 100368:103240, 104368:108368] (5000, 2872, 4000) and write ROI [5700:10700, 100368:103240, 104368:108368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40 with read ROI [10700:15700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/369 with read ROI [10700:15700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1145 with read ROI [10700:15700, 368:4368, 64368:68368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2305 with read ROI [10700:15700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4500 with read ROI [10700:15700, 368:4368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 368:4368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/128 with read ROI [10700:15700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/568 with read ROI [10700:15700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1148 with read ROI [10700:15700, 4368:8368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2032 with read ROI [10700:15700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3284 with read ROI [10700:15700, 4368:8368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3662 with read ROI [10700:15700, 4368:8368, 96368:100368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4968 with read ROI [10700:15700, 4368:8368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 4368:8368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/96 with read ROI [10700:15700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/828 with read ROI [10700:15700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2312 with read ROI [10700:15700, 8368:12368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/381 with read ROI [10700:15700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2617 with read ROI [10700:15700, 12368:16368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/839 with read ROI [10700:15700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4083 with read ROI [10700:15700, 16368:20368, 88368:92368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/316 with read ROI [10700:15700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2054 with read ROI [10700:15700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/598 with read ROI [10700:15700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3692 with read ROI [10700:15700, 24368:28368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1587 with read ROI [10700:15700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5007 with read ROI [10700:15700, 28368:32368, 84368:88368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2081 with read ROI [10700:15700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4552 with read ROI [10700:15700, 32368:36368, 76368:80368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2092 with read ROI [10700:15700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7208 with read ROI [10700:15700, 36368:40368, 92368:96368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/640 with read ROI [10700:15700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2680 with read ROI [10700:15700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10740 with read ROI [10700:15700, 40368:44368, 108368:111944] (5000, 4000, 3576) and write ROI [10700:15700, 40368:44368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1233 with read ROI [10700:15700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5549 with read ROI [10700:15700, 44368:48368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1878 with read ROI [10700:15700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6091 with read ROI [10700:15700, 48368:52368, 72368:76368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2722 with read ROI [10700:15700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6106 with read ROI [10700:15700, 52368:56368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4198 with read ROI [10700:15700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13382 with read ROI [10700:15700, 56368:60368, 104368:108368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1485 with read ROI [10700:15700, 60368:64368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4215 with read ROI [10700:15700, 60368:64368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7295 with read ROI [10700:15700, 60368:64368, 68368:72368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13399 with read ROI [10700:15700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [10700:15700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1944 with read ROI [10700:15700, 64368:68368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 64368:68368, 12368:16368] (5000, 4000, 4000)
