start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42977 with read ROI [190700:195700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [190700:195700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45044 with read ROI [190700:195700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [190700:195700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32272 with read ROI [190700:195700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [190700:195700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22919 with read ROI [195700:200700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [195700:200700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14144 with read ROI [195700:200700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [195700:200700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30202 with read ROI [195700:200700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [195700:200700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31841 with read ROI [195700:200700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [195700:200700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21899 with read ROI [195700:200700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [195700:200700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40831 with read ROI [195700:200700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [195700:200700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28887 with read ROI [195700:200700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [195700:200700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33773 with read ROI [195700:200700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [195700:200700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27549 with read ROI [195700:200700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [195700:200700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29085 with read ROI [195700:200700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [195700:200700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33926 with read ROI [195700:200700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [195700:200700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32380 with read ROI [195700:200700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [195700:200700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15091 with read ROI [200700:205700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [200700:205700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25747 with read ROI [200700:205700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [200700:205700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16210 with read ROI [200700:205700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [200700:205700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31886 with read ROI [200700:205700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [200700:205700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28841 with read ROI [200700:205700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [200700:205700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22041 with read ROI [200700:205700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [200700:205700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42929 with read ROI [200700:205700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [200700:205700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27601 with read ROI [200700:205700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [200700:205700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41129 with read ROI [200700:205700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [200700:205700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45151 with read ROI [200700:205700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [200700:205700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/56265 with read ROI [200700:205700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [200700:205700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/53974 with read ROI [200700:205700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [200700:205700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23002 with read ROI [205700:210700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [205700:210700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25748 with read ROI [205700:210700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [205700:210700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21856 with read ROI [205700:210700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [205700:210700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28796 with read ROI [205700:210700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [205700:210700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25973 with read ROI [205700:210700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [205700:210700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22042 with read ROI [205700:210700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [205700:210700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26070 with read ROI [205700:210700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [205700:210700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42980 with read ROI [205700:210700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [205700:210700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39187 with read ROI [205700:210700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [205700:210700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45152 with read ROI [205700:210700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [205700:210700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/56266 with read ROI [205700:210700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [205700:210700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41348 with read ROI [205700:210700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [205700:210700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17203 with read ROI [210700:215700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [210700:215700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24458 with read ROI [210700:215700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [210700:215700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21902 with read ROI [210700:215700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [210700:215700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19547 with read ROI [210700:215700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [210700:215700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32026 with read ROI [210700:215700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [210700:215700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40929 with read ROI [210700:215700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [210700:215700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23417 with read ROI [210700:215700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [210700:215700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37358 with read ROI [210700:215700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [210700:215700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32276 with read ROI [210700:215700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [210700:215700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37463 with read ROI [210700:215700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [210700:215700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47287 with read ROI [210700:215700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [210700:215700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49487 with read ROI [210700:215700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [210700:215700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43302 with read ROI [210700:215700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [210700:215700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/63891 with read ROI [210700:215700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [210700:215700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24415 with read ROI [215700:220700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [215700:220700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18374 with read ROI [215700:220700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [215700:220700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24597 with read ROI [215700:220700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [215700:220700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26023 with read ROI [215700:220700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [215700:220700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30528 with read ROI [215700:220700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [215700:220700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30578 with read ROI [215700:220700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [215700:220700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24795 with read ROI [215700:220700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [215700:220700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39241 with read ROI [215700:220700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [215700:220700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/56214 with read ROI [215700:220700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [215700:220700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/53922 with read ROI [215700:220700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [215700:220700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/34148 with read ROI [215700:220700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [215700:220700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45376 with read ROI [215700:220700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [215700:220700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47514 with read ROI [215700:220700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [215700:220700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20725 with read ROI [220700:223700, 8368:12368, 8368:12368] (3000, 4000, 4000) and write ROI [220700:223700, 8368:12368, 8368:12368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21997 with read ROI [220700:223700, 12368:16368, 8368:12368] (3000, 4000, 4000) and write ROI [220700:223700, 12368:16368, 8368:12368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33729 with read ROI [220700:223700, 16368:20368, 36368:40368] (3000, 4000, 4000) and write ROI [220700:223700, 16368:20368, 36368:40368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42933 with read ROI [220700:223700, 20368:24368, 52368:56368] (3000, 4000, 4000) and write ROI [220700:223700, 20368:24368, 52368:56368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26174 with read ROI [220700:223700, 28368:32368, 4368:8368] (3000, 4000, 4000) and write ROI [220700:223700, 28368:32368, 4368:8368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51486 with read ROI [220700:223700, 28368:32368, 60368:63624] (3000, 4000, 3256) and write ROI [220700:223700, 28368:32368, 60368:63624] (3000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33984 with read ROI [220700:223700, 36368:40368, 16368:20368] (3000, 4000, 4000) and write ROI [220700:223700, 36368:40368, 16368:20368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32385 with read ROI [220700:223700, 40368:44368, 8368:12368] (3000, 4000, 4000) and write ROI [220700:223700, 40368:44368, 8368:12368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37630 with read ROI [220700:223700, 48368:52368, 12368:16368] (3000, 4000, 4000) and write ROI [220700:223700, 48368:52368, 12368:16368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39517 with read ROI [220700:223700, 52368:56368, 12368:16368] (3000, 4000, 4000) and write ROI [220700:223700, 52368:56368, 12368:16368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43419 with read ROI [220700:223700, 56368:60368, 16368:20368] (3000, 4000, 4000) and write ROI [220700:223700, 56368:60368, 16368:20368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/64010 with read ROI [220700:223700, 60368:63624, 48368:52368] (3000, 3256, 4000) and write ROI [220700:223700, 60368:63624, 48368:52368] (3000, 3256, 4000)
