start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/455 with read ROI [700:5700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26018 with read ROI [190700:195700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [190700:195700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32119 with read ROI [190700:195700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [190700:195700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26168 with read ROI [190700:195700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [190700:195700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30729 with read ROI [190700:195700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [190700:195700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17034 with read ROI [195700:200700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [195700:200700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13200 with read ROI [195700:200700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [195700:200700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27135 with read ROI [195700:200700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [195700:200700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17200 with read ROI [195700:200700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [195700:200700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25833 with read ROI [195700:200700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [195700:200700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37064 with read ROI [195700:200700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [195700:200700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37110 with read ROI [195700:200700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [195700:200700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40878 with read ROI [195700:200700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [195700:200700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39035 with read ROI [195700:200700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [195700:200700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44944 with read ROI [195700:200700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [195700:200700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30625 with read ROI [195700:200700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [195700:200700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39237 with read ROI [195700:200700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [195700:200700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45150 with read ROI [195700:200700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [195700:200700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49429 with read ROI [195700:200700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [195700:200700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19284 with read ROI [200700:205700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [200700:205700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20501 with read ROI [200700:205700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [200700:205700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20543 with read ROI [200700:205700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [200700:205700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21811 with read ROI [200700:205700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [200700:205700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21855 with read ROI [200700:205700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [200700:205700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18417 with read ROI [200700:205700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [200700:205700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21993 with read ROI [200700:205700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [200700:205700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30476 with read ROI [200700:205700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [200700:205700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44945 with read ROI [200700:205700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [200700:205700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37356 with read ROI [200700:205700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [200700:205700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30678 with read ROI [200700:205700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [200700:205700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32327 with read ROI [200700:205700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [200700:205700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39345 with read ROI [200700:205700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [200700:205700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/58735 with read ROI [200700:205700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [200700:205700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20502 with read ROI [205700:210700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [205700:210700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23044 with read ROI [205700:210700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [205700:210700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27222 with read ROI [205700:210700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [205700:210700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23176 with read ROI [205700:210700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [205700:210700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28842 with read ROI [205700:210700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [205700:210700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26021 with read ROI [205700:210700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [205700:210700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23416 with read ROI [205700:210700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [205700:210700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35587 with read ROI [205700:210700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [205700:210700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37462 with read ROI [205700:210700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [205700:210700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45206 with read ROI [205700:210700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [205700:210700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32493 with read ROI [205700:210700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [205700:210700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19369 with read ROI [210700:215700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [210700:215700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35208 with read ROI [210700:215700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [210700:215700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23132 with read ROI [210700:215700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [210700:215700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20677 with read ROI [210700:215700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [210700:215700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23223 with read ROI [210700:215700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [210700:215700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19594 with read ROI [210700:215700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [210700:215700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37208 with read ROI [210700:215700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [210700:215700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24743 with read ROI [210700:215700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [210700:215700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27655 with read ROI [210700:215700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [210700:215700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43137 with read ROI [210700:215700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [210700:215700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/53921 with read ROI [210700:215700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [210700:215700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45318 with read ROI [210700:215700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [210700:215700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/54089 with read ROI [210700:215700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [210700:215700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31845 with read ROI [215700:220700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [215700:220700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17293 with read ROI [215700:220700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [215700:220700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33633 with read ROI [215700:220700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [215700:220700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20819 with read ROI [215700:220700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [215700:220700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22093 with read ROI [215700:220700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [215700:220700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33827 with read ROI [215700:220700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [215700:220700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39189 with read ROI [215700:220700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [215700:220700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30734 with read ROI [215700:220700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [215700:220700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51644 with read ROI [215700:220700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [215700:220700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32495 with read ROI [215700:220700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [215700:220700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43418 with read ROI [215700:220700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [215700:220700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25838 with read ROI [220700:223700, 368:4368, 32368:36368] (3000, 4000, 4000) and write ROI [220700:223700, 368:4368, 32368:36368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33588 with read ROI [220700:223700, 4368:8368, 48368:52368] (3000, 4000, 4000) and write ROI [220700:223700, 4368:8368, 48368:52368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25976 with read ROI [220700:223700, 12368:16368, 20368:24368] (3000, 4000, 4000) and write ROI [220700:223700, 12368:16368, 20368:24368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30480 with read ROI [220700:223700, 16368:20368, 28368:32368] (3000, 4000, 4000) and write ROI [220700:223700, 16368:20368, 28368:32368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40980 with read ROI [220700:223700, 20368:24368, 48368:52368] (3000, 4000, 4000) and write ROI [220700:223700, 20368:24368, 48368:52368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30630 with read ROI [220700:223700, 28368:32368, 16368:20368] (3000, 4000, 4000) and write ROI [220700:223700, 28368:32368, 16368:20368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30682 with read ROI [220700:223700, 32368:36368, 12368:16368] (3000, 4000, 4000) and write ROI [220700:223700, 32368:36368, 12368:16368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47235 with read ROI [220700:223700, 36368:40368, 44368:48368] (3000, 4000, 4000) and write ROI [220700:223700, 36368:40368, 44368:48368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51645 with read ROI [220700:223700, 40368:44368, 48368:52368] (3000, 4000, 4000) and write ROI [220700:223700, 40368:44368, 48368:52368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43248 with read ROI [220700:223700, 44368:48368, 28368:32368] (3000, 4000, 4000) and write ROI [220700:223700, 44368:48368, 28368:32368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45320 with read ROI [220700:223700, 48368:52368, 28368:32368] (3000, 4000, 4000) and write ROI [220700:223700, 48368:52368, 28368:32368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39575 with read ROI [220700:223700, 56368:60368, 8368:12368] (3000, 4000, 4000) and write ROI [220700:223700, 56368:60368, 8368:12368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49719 with read ROI [220700:223700, 60368:63624, 24368:28368] (3000, 3256, 4000) and write ROI [220700:223700, 60368:63624, 24368:28368] (3000, 3256, 4000)
