start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/220 with read ROI [700:5700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14185 with read ROI [190700:195700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [190700:195700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18280 with read ROI [190700:195700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [190700:195700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25832 with read ROI [190700:195700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [190700:195700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38893 with read ROI [190700:195700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [190700:195700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28839 with read ROI [190700:195700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [190700:195700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28886 with read ROI [190700:195700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [190700:195700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30474 with read ROI [190700:195700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [190700:195700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30523 with read ROI [190700:195700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [190700:195700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49218 with read ROI [190700:195700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [190700:195700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30624 with read ROI [190700:195700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [190700:195700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41180 with read ROI [190700:195700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [190700:195700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19243 with read ROI [195700:200700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [195700:200700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15049 with read ROI [195700:200700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [195700:200700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24326 with read ROI [195700:200700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [195700:200700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15175 with read ROI [195700:200700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [195700:200700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25789 with read ROI [195700:200700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [195700:200700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31930 with read ROI [195700:200700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [195700:200700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38940 with read ROI [195700:200700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [195700:200700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33676 with read ROI [195700:200700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [195700:200700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33724 with read ROI [195700:200700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [195700:200700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47024 with read ROI [195700:200700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [195700:200700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42978 with read ROI [195700:200700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [195700:200700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33874 with read ROI [195700:200700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [195700:200700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29190 with read ROI [195700:200700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [195700:200700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17075 with read ROI [200700:205700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [200700:205700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27136 with read ROI [200700:205700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [200700:205700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30203 with read ROI [200700:205700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [200700:205700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17245 with read ROI [200700:205700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [200700:205700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37065 with read ROI [200700:205700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [200700:205700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27403 with read ROI [200700:205700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [200700:205700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39036 with read ROI [200700:205700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [200700:205700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30525 with read ROI [200700:205700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [200700:205700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41026 with read ROI [200700:205700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [200700:205700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29138 with read ROI [200700:205700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [200700:205700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35691 with read ROI [200700:205700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [200700:205700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51641 with read ROI [200700:205700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [200700:205700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14146 with read ROI [205700:210700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [205700:210700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16124 with read ROI [205700:210700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [205700:210700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21812 with read ROI [205700:210700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [205700:210700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19455 with read ROI [205700:210700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [205700:210700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31932 with read ROI [205700:210700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [205700:210700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33631 with read ROI [205700:210700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [205700:210700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35389 with read ROI [205700:210700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [205700:210700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22091 with read ROI [205700:210700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [205700:210700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24742 with read ROI [205700:210700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [205700:210700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32223 with read ROI [205700:210700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [205700:210700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43083 with read ROI [205700:210700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [205700:210700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51588 with read ROI [205700:210700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [205700:210700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47341 with read ROI [205700:210700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [205700:210700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49542 with read ROI [205700:210700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [205700:210700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24371 with read ROI [210700:215700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [210700:215700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28708 with read ROI [210700:215700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [210700:215700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31888 with read ROI [210700:215700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [210700:215700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24503 with read ROI [210700:215700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [210700:215700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27358 with read ROI [210700:215700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [210700:215700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24596 with read ROI [210700:215700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [210700:215700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23318 with read ROI [210700:215700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [210700:215700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28987 with read ROI [210700:215700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [210700:215700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27552 with read ROI [210700:215700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [210700:215700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43032 with read ROI [210700:215700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [210700:215700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/53814 with read ROI [210700:215700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [210700:215700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51589 with read ROI [210700:215700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [210700:215700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43246 with read ROI [210700:215700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [210700:215700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/34204 with read ROI [210700:215700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [210700:215700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28709 with read ROI [215700:220700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [215700:220700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35253 with read ROI [215700:220700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [215700:220700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27359 with read ROI [215700:220700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [215700:220700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37161 with read ROI [215700:220700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [215700:220700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33777 with read ROI [215700:220700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [215700:220700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41029 with read ROI [215700:220700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [215700:220700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/47129 with read ROI [215700:220700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [215700:220700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37464 with read ROI [215700:220700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [215700:220700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/56268 with read ROI [215700:220700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [215700:220700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39459 with read ROI [215700:220700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [215700:220700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51812 with read ROI [215700:220700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [215700:220700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/51870 with read ROI [215700:220700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [215700:220700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23134 with read ROI [220700:223700, 368:4368, 24368:28368] (3000, 4000, 4000) and write ROI [220700:223700, 368:4368, 24368:28368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23179 with read ROI [220700:223700, 4368:8368, 20368:24368] (3000, 4000, 4000) and write ROI [220700:223700, 4368:8368, 20368:24368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31981 with read ROI [220700:223700, 8368:12368, 40368:44368] (3000, 4000, 4000) and write ROI [220700:223700, 8368:12368, 40368:44368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39040 with read ROI [220700:223700, 16368:20368, 48368:52368] (3000, 4000, 4000) and write ROI [220700:223700, 16368:20368, 48368:52368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32175 with read ROI [220700:223700, 24368:28368, 24368:28368] (3000, 4000, 4000) and write ROI [220700:223700, 24368:28368, 24368:28368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32226 with read ROI [220700:223700, 28368:32368, 20368:24368] (3000, 4000, 4000) and write ROI [220700:223700, 28368:32368, 20368:24368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29142 with read ROI [220700:223700, 32368:36368, 8368:12368] (3000, 4000, 4000) and write ROI [220700:223700, 32368:36368, 8368:12368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37465 with read ROI [220700:223700, 36368:40368, 24368:28368] (3000, 4000, 4000) and write ROI [220700:223700, 36368:40368, 24368:28368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37519 with read ROI [220700:223700, 40368:44368, 20368:24368] (3000, 4000, 4000) and write ROI [220700:223700, 40368:44368, 20368:24368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39404 with read ROI [220700:223700, 44368:48368, 20368:24368] (3000, 4000, 4000) and write ROI [220700:223700, 44368:48368, 20368:24368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43304 with read ROI [220700:223700, 48368:52368, 24368:28368] (3000, 4000, 4000) and write ROI [220700:223700, 48368:52368, 24368:28368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41466 with read ROI [220700:223700, 56368:60368, 12368:16368] (3000, 4000, 4000) and write ROI [220700:223700, 56368:60368, 12368:16368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/61454 with read ROI [220700:223700, 60368:63624, 44368:48368] (3000, 3256, 4000) and write ROI [220700:223700, 60368:63624, 44368:48368] (3000, 3256, 4000)
