start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/680 with read ROI [700:5700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25662 with read ROI [190700:195700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [190700:195700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19365 with read ROI [190700:195700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [190700:195700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25788 with read ROI [190700:195700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [190700:195700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31884 with read ROI [190700:195700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [190700:195700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35293 with read ROI [190700:195700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [190700:195700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33628 with read ROI [190700:195700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [190700:195700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27449 with read ROI [190700:195700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [190700:195700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24739 with read ROI [190700:195700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [190700:195700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29136 with read ROI [190700:195700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [190700:195700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12299 with read ROI [195700:200700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [195700:200700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25663 with read ROI [195700:200700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [195700:200700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15132 with read ROI [195700:200700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [195700:200700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27220 with read ROI [195700:200700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [195700:200700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20674 with read ROI [195700:200700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [195700:200700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24546 with read ROI [195700:200700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [195700:200700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20815 with read ROI [195700:200700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [195700:200700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44895 with read ROI [195700:200700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [195700:200700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23414 with read ROI [195700:200700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [195700:200700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35585 with read ROI [195700:200700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [195700:200700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33979 with read ROI [195700:200700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [195700:200700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15050 with read ROI [200700:205700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [200700:205700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28621 with read ROI [200700:205700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [200700:205700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31799 with read ROI [200700:205700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [200700:205700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25834 with read ROI [200700:205700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [200700:205700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21946 with read ROI [200700:205700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [200700:205700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23268 with read ROI [200700:205700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [200700:205700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26020 with read ROI [200700:205700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [200700:205700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28985 with read ROI [200700:205700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [200700:205700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26170 with read ROI [200700:205700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [200700:205700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45098 with read ROI [200700:205700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [200700:205700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41182 with read ROI [200700:205700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [200700:205700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/34034 with read ROI [200700:205700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [200700:205700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/43244 with read ROI [200700:205700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [200700:205700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27137 with read ROI [205700:210700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [205700:210700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28664 with read ROI [205700:210700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [205700:210700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25791 with read ROI [205700:210700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [205700:210700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28751 with read ROI [205700:210700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [205700:210700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19546 with read ROI [205700:210700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [205700:210700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28889 with read ROI [205700:210700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [205700:210700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37207 with read ROI [205700:210700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [205700:210700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/29036 with read ROI [205700:210700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [205700:210700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37357 with read ROI [205700:210700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [205700:210700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49324 with read ROI [205700:210700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [205700:210700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32382 with read ROI [205700:210700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [205700:210700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35801 with read ROI [205700:210700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [205700:210700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/58792 with read ROI [205700:210700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [205700:210700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27180 with read ROI [210700:215700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [210700:215700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18328 with read ROI [210700:215700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [210700:215700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/38897 with read ROI [210700:215700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [210700:215700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35343 with read ROI [210700:215700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [210700:215700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24644 with read ROI [210700:215700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [210700:215700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/26071 with read ROI [210700:215700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [210700:215700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37307 with read ROI [210700:215700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [210700:215700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49273 with read ROI [210700:215700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [210700:215700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45100 with read ROI [210700:215700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [210700:215700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41238 with read ROI [210700:215700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [210700:215700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/61222 with read ROI [210700:215700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [210700:215700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/63834 with read ROI [210700:215700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [210700:215700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18285 with read ROI [215700:220700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [215700:220700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25837 with read ROI [215700:220700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [215700:220700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37068 with read ROI [215700:220700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [215700:220700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/40835 with read ROI [215700:220700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [215700:220700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35391 with read ROI [215700:220700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [215700:220700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33728 with read ROI [215700:220700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [215700:220700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/42932 with read ROI [215700:220700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [215700:220700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44998 with read ROI [215700:220700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [215700:220700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/32277 with read ROI [215700:220700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [215700:220700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35694 with read ROI [215700:220700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [215700:220700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30843 with read ROI [215700:220700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [215700:220700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37686 with read ROI [215700:220700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [215700:220700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39574 with read ROI [215700:220700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [215700:220700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19458 with read ROI [220700:223700, 368:4368, 12368:16368] (3000, 4000, 4000) and write ROI [220700:223700, 368:4368, 12368:16368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28799 with read ROI [220700:223700, 4368:8368, 36368:40368] (3000, 4000, 4000) and write ROI [220700:223700, 4368:8368, 36368:40368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28845 with read ROI [220700:223700, 8368:12368, 32368:36368] (3000, 4000, 4000) and write ROI [220700:223700, 8368:12368, 32368:36368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33681 with read ROI [220700:223700, 12368:16368, 40368:44368] (3000, 4000, 4000) and write ROI [220700:223700, 12368:16368, 40368:44368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28989 with read ROI [220700:223700, 20368:24368, 20368:24368] (3000, 4000, 4000) and write ROI [220700:223700, 20368:24368, 20368:24368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24796 with read ROI [220700:223700, 28368:32368, 368:4368] (3000, 4000, 4000) and write ROI [220700:223700, 28368:32368, 368:4368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/37412 with read ROI [220700:223700, 32368:36368, 28368:32368] (3000, 4000, 4000) and write ROI [220700:223700, 32368:36368, 28368:32368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/45155 with read ROI [220700:223700, 36368:40368, 40368:44368] (3000, 4000, 4000) and write ROI [220700:223700, 36368:40368, 40368:44368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/53923 with read ROI [220700:223700, 40368:44368, 52368:56368] (3000, 4000, 4000) and write ROI [220700:223700, 40368:44368, 52368:56368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/39460 with read ROI [220700:223700, 48368:52368, 16368:20368] (3000, 4000, 4000) and write ROI [220700:223700, 48368:52368, 16368:20368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/41408 with read ROI [220700:223700, 52368:56368, 16368:20368] (3000, 4000, 4000) and write ROI [220700:223700, 52368:56368, 16368:20368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/49660 with read ROI [220700:223700, 56368:60368, 28368:32368] (3000, 4000, 4000) and write ROI [220700:223700, 56368:60368, 28368:32368] (3000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/72114 with read ROI [220700:223700, 60368:63624, 60368:63624] (3000, 3256, 3256) and write ROI [220700:223700, 60368:63624, 60368:63624] (3000, 3256, 3256)
